0,0.0021866,3.1416
21.533,0.002185,3.1032
43.066,0.0021799,3.0649
64.6,0.0021715,3.0265
86.133,0.0021597,2.9882
107.67,0.0021446,2.9498
129.2,0.0021262,2.9115
150.73,0.0021045,2.8731
172.27,0.0020796,2.8348
193.8,0.0020514,2.7964
215.33,0.0020201,2.7581
236.87,0.0019857,2.7197
258.4,0.0019482,2.6814
279.93,0.0019077,2.643
301.46,0.0018643,2.6047
323,0.001818,2.5663
344.53,0.0017689,2.528
366.06,0.001717,2.4897
387.6,0.0016625,2.4513
409.13,0.0016054,2.413
430.66,0.0015459,2.3746
452.2,0.0014839,2.3363
473.73,0.0014197,2.2979
495.26,0.0013533,2.2596
516.8,0.0012848,2.2212
538.33,0.0012142,2.1829
559.86,0.0011419,2.1445
581.4,0.0010677,2.1062
602.93,0.00099189,2.0678
624.46,0.00091454,2.0295
646,0.00083577,1.9911
667.53,0.0007557,1.9528
689.06,0.00067445,1.9144
710.6,0.00059216,1.8761
732.13,0.00050894,1.8377
753.66,0.00042493,1.7994
775.2,0.00034025,1.761
796.73,0.00025503,1.7227
818.26,0.00016941,1.6843
839.79,8.3517e-05,1.646
861.33,2.5198e-06,-1.534
882.86,8.8566e-05,-1.5723
904.39,0.00017449,-1.6107
925.93,0.00026016,-1.649
947.46,0.00034544,-1.6874
968.99,0.0004302,-1.7257
990.53,0.00051432,-1.7641
1012.1,0.00059765,-1.8024
1033.6,0.00068008,-1.8408
1055.1,0.00076148,-1.8791
1076.7,0.00084171,-1.9175
1098.2,0.00092067,-1.9558
1119.7,0.00099821,-1.9942
1141.3,0.0010742,-2.0325
1162.8,0.0011486,-2.0709
1184.3,0.0012212,-2.1092
1205.9,0.001292,-2.1476
1227.4,0.0013608,-2.1859
1248.9,0.0014275,-2.2243
1270.5,0.001492,-2.2626
1292,0.0015542,-2.301
1313.5,0.0016141,-2.3393
1335.1,0.0016714,-2.3777
1356.6,0.0017262,-2.416
1378.1,0.0017784,-2.4544
1399.7,0.0018278,-2.4927
1421.2,0.0018744,-2.5311
1442.7,0.0019182,-2.5694
1464.3,0.001959,-2.6078
1485.8,0.0019967,-2.6461
1507.3,0.0020315,-2.6845
1528.9,0.002063,-2.7228
1550.4,0.0020915,-2.7612
1571.9,0.0021167,-2.7995
1593.5,0.0021386,-2.8379
1615,0.0021572,-2.8762
1636.5,0.0021726,-2.9146
1658.1,0.0021845,-2.9529
1679.6,0.0021932,-2.9913
1701.1,0.0021984,-3.0296
1722.7,0.0022002,-3.068
1744.2,0.0021987,-3.1063
1765.7,0.0021938,3.1385
1787.3,0.0021854,3.1002
1808.8,0.0021737,3.0618
1830.3,0.0021587,3.0235
1851.9,0.0021403,2.9851
1873.4,0.0021186,2.9468
1894.9,0.0020936,2.9084
1916.5,0.0020654,2.8701
1938,0.002034,2.8317
1959.5,0.0019995,2.7934
1981.1,0.0019619,2.755
2002.6,0.0019212,2.7167
2024.1,0.0018775,2.6783
2045.7,0.001831,2.64
2067.2,0.0017816,2.6016
2088.7,0.0017294,2.5633
2110.3,0.0016745,2.5249
2131.8,0.0016171,2.4866
2153.3,0.0015571,2.4482
2174.9,0.0014947,2.4099
2196.4,0.00143,2.3715
2217.9,0.001363,2.3332
2239.5,0.0012939,2.2948
2261,0.0012228,2.2565
2282.5,0.0011498,2.2181
2304.1,0.001075,2.1798
2325.6,0.00099846,2.1414
2347.1,0.00092037,2.1031
2368.7,0.00084084,2.0647
2390.2,0.00075998,2.0264
2411.7,0.00067791,1.988
2433.3,0.00059476,1.9497
2454.8,0.00051066,1.9113
2476.3,0.00042573,1.873
2497.9,0.00034012,1.8346
2519.4,0.00025394,1.7963
2540.9,0.00016733,1.7579
2562.5,8.0423e-05,1.7196
2584,6.6453e-06,-1.4603
2605.5,9.3742e-05,-1.4987
2627.1,0.00018073,-1.537
2648.6,0.00026749,-1.5754
2670.1,0.00035387,-1.6137
2691.7,0.00043974,-1.6521
2713.2,0.00052498,-1.6904
2734.7,0.00060945,-1.7288
2756.2,0.00069302,-1.7671
2777.8,0.00077556,-1.8055
2799.3,0.00085694,-1.8438
2820.8,0.00093704,-1.8822
2842.4,0.0010157,-1.9205
2863.9,0.0010929,-1.9589
2885.4,0.0011684,-1.9972
2907,0.0012422,-2.0356
2928.5,0.0013141,-2.0739
2950,0.001384,-2.1123
2971.6,0.0014518,-2.1506
2993.1,0.0015173,-2.189
3014.6,0.0015806,-2.2273
3036.2,0.0016415,-2.2657
3057.7,0.0016999,-2.304
3079.2,0.0017557,-2.3424
3100.8,0.0018088,-2.3807
3122.3,0.0018592,-2.4191
3143.8,0.0019067,-2.4574
3165.4,0.0019513,-2.4958
3186.9,0.0019929,-2.5341
3208.4,0.0020315,-2.5725
3230,0.0020669,-2.6108
3251.5,0.0020992,-2.6492
3273,0.0021283,-2.6875
3294.6,0.0021541,-2.7259
3316.1,0.0021766,-2.7642
3337.6,0.0021957,-2.8026
3359.2,0.0022115,-2.8409
3380.7,0.0022239,-2.8793
3402.2,0.0022329,-2.9176
3423.8,0.0022384,-2.956
3445.3,0.0022405,-2.9943
3466.8,0.0022391,-3.0327
3488.4,0.0022343,-3.071
3509.9,0.002226,-3.1094
3531.4,0.0022143,3.1355
3553,0.0021992,3.0971
3574.5,0.0021807,3.0588
