0,1,0
21.533,0.99988,-0.03835
43.066,0.99952,-0.076699
64.6,0.99891,-0.11505
86.133,0.99806,-0.1534
107.67,0.99697,-0.19175
129.2,0.99564,-0.2301
150.73,0.99407,-0.26845
172.27,0.99227,-0.3068
193.8,0.99022,-0.34515
215.33,0.98794,-0.3835
236.87,0.98542,-0.42184
258.4,0.98267,-0.46019
279.93,0.97969,-0.49854
301.46,0.97647,-0.53689
323,0.97303,-0.57524
344.53,0.96937,-0.61359
366.06,0.96548,-0.65194
387.6,0.96137,-0.69029
409.13,0.95704,-0.72864
430.66,0.95249,-0.76699
452.2,0.94773,-0.80534
473.73,0.94276,-0.84369
495.26,0.93759,-0.88204
516.8,0.93221,-0.92039
538.33,0.92662,-0.95874
559.86,0.92085,-0.99709
581.4,0.91487,-1.0354
602.93,0.90871,-1.0738
624.46,0.90236,-1.1121
646,0.89583,-1.1505
667.53,0.88912,-1.1888
689.06,0.88223,-1.2272
710.6,0.87517,-1.2655
732.13,0.86795,-1.3039
753.66,0.86056,-1.3422
775.2,0.85302,-1.3806
796.73,0.84532,-1.4189
818.26,0.83747,-1.4573
839.79,0.82948,-1.4956
861.33,0.82135,-1.534
882.86,0.81308,-1.5723
904.39,0.80469,-1.6107
925.93,0.79616,-1.649
947.46,0.78752,-1.6874
968.99,0.77876,-1.7257
990.53,0.76989,-1.7641
1012.1,0.76091,-1.8024
1033.6,0.75183,-1.8408
1055.1,0.74266,-1.8791
1076.7,0.7334,-1.9175
1098.2,0.72405,-1.9558
1119.7,0.71462,-1.9942
1141.3,0.70511,-2.0325
1162.8,0.69553,-2.0709
1184.3,0.68589,-2.1092
1205.9,0.67619,-2.1476
1227.4,0.66643,-2.1859
1248.9,0.65663,-2.2243
1270.5,0.64678,-2.2626
1292,0.63689,-2.301
1313.5,0.62696,-2.3393
1335.1,0.61701,-2.3777
1356.6,0.60703,-2.416
1378.1,0.59703,-2.4544
1399.7,0.58702,-2.4927
1421.2,0.577,-2.5311
1442.7,0.56697,-2.5694
1464.3,0.55694,-2.6078
1485.8,0.54692,-2.6461
1507.3,0.53691,-2.6845
1528.9,0.52691,-2.7228
1550.4,0.51694,-2.7612
1571.9,0.50698,-2.7995
1593.5,0.49706,-2.8379
1615,0.48716,-2.8762
1636.5,0.47731,-2.9146
1658.1,0.46749,-2.9529
1679.6,0.45772,-2.9913
1701.1,0.448,-3.0296
1722.7,0.43833,-3.068
1744.2,0.42872,-3.1063
1765.7,0.41918,3.1385
1787.3,0.40969,3.1002
1808.8,0.40028,3.0618
1830.3,0.39094,3.0235
1851.9,0.38167,2.9851
1873.4,0.37249,2.9468
1894.9,0.36339,2.9084
1916.5,0.35437,2.8701
1938,0.34544,2.8317
1959.5,0.33661,2.7934
1981.1,0.32786,2.755
2002.6,0.31922,2.7167
2024.1,0.31068,2.6783
2045.7,0.30224,2.64
2067.2,0.2939,2.6016
2088.7,0.28568,2.5633
2110.3,0.27756,2.5249
2131.8,0.26955,2.4866
2153.3,0.26166,2.4482
2174.9,0.25389,2.4099
2196.4,0.24623,2.3715
2217.9,0.23869,2.3332
2239.5,0.23127,2.2948
2261,0.22398,2.2565
2282.5,0.2168,2.2181
2304.1,0.20976,2.1798
2325.6,0.20284,2.1414
2347.1,0.19604,2.1031
2368.7,0.18938,2.0647
2390.2,0.18284,2.0264
2411.7,0.17643,1.988
2433.3,0.17015,1.9497
2454.8,0.164,1.9113
2476.3,0.15799,1.873
2497.9,0.1521,1.8346
2519.4,0.14634,1.7963
2540.9,0.14072,1.7579
2562.5,0.13522,1.7196
2584,0.12986,1.6812
2605.5,0.12463,1.6429
2627.1,0.11952,1.6045
2648.6,0.11455,1.5662
2670.1,0.10971,1.5278
2691.7,0.10499,1.4895
2713.2,0.1004,1.4511
2734.7,0.095939,1.4128
2756.2,0.091603,1.3744
2777.8,0.087393,1.3361
2799.3,0.083306,1.2977
2820.8,0.079342,1.2594
2842.4,0.0755,1.221
2863.9,0.071777,1.1827
2885.4,0.068174,1.1443
2907,0.064689,1.106
2928.5,0.061319,1.0677
2950,0.058064,1.0293
2971.6,0.054922,0.99095
2993.1,0.051891,0.9526
3014.6,0.048969,0.91425
3036.2,0.046156,0.8759
3057.7,0.043448,0.83755
3079.2,0.040844,0.7992
3100.8,0.038343,0.76085
3122.3,0.035942,0.7225
3143.8,0.033639,0.68416
3165.4,0.031433,0.64581
3186.9,0.029321,0.60746
3208.4,0.027301,0.56911
3230,0.025371,0.53076
3251.5,0.023529,0.49241
3273,0.021773,0.45406
3294.6,0.0201,0.41571
3316.1,0.018509,0.37736
3337.6,0.016998,0.33901
3359.2,0.015563,0.30066
3380.7,0.014204,0.26231
3402.2,0.012917,0.22396
3423.8,0.011701,0.18561
3445.3,0.010553,0.14726
3466.8,0.0094705,0.10891
3488.4,0.0084524,0.070563
3509.9,0.0074959,0.032214
3531.4,0.006599,-0.0061359
3553,0.0057593,-0.044485
3574.5,0.0049747,-0.082835
3596,0.0042432,-0.12118
3617.6,0.0035625,-0.15953
3639.1,0.0029306,-0.19788
3660.6,0.0023454,-0.23623
3682.2,0.0018047,-0.27458
3703.7,0.0013066,-0.31293
3725.2,0.00084911,-0.35128
3746.8,0.00043017,-0.38963
3768.3,4.785e-05,-0.42798
3789.8,0.00029976,2.6753
3811.4,0.00061453,2.6369
3832.9,0.00089833,2.5986
3854.4,0.001153,2.5602
3876,0.0013802,2.5219
3897.5,0.0015818,2.4835
3919,0.0017593,2.4452
3940.6,0.0019146,2.4068
3962.1,0.0020492,2.3685
3983.6,0.0021646,2.3301
4005.2,0.0022623,2.2918
4026.7,0.002344,2.2534
4048.2,0.0024108,2.2151
4069.8,0.0024644,2.1767
4091.3,0.0025059,2.1384
4112.8,0.0025367,2.1
4134.4,0.002558,2.0617
4155.9,0.002571,2.0233
4177.4,0.0025769,1.985
4199,0.0025767,1.9466
4220.5,0.0025714,1.9083
4242,0.0025621,1.8699
4263.6,0.0025498,1.8316
4285.1,0.0025352,1.7932
4306.6,0.0025194,1.7549
4328.2,0.0025029,1.7165
4349.7,0.0024867,1.6782
4371.2,0.0024714,1.6398
4392.8,0.0024576,1.6015
4414.3,0.002446,1.5631
4435.8,0.0024371,1.5248
4457.4,0.0024314,1.4864
4478.9,0.0024295,1.4481
4500.4,0.0024317,1.4097
4522,0.0024384,1.3714
4543.5,0.0024499,1.333
4565,0.0024665,1.2947
4586.6,0.0024885,1.2563
4608.1,0.0025162,1.218
4629.6,0.0025495,1.1796
4651.2,0.0025888,1.1413
4672.7,0.0026341,1.1029
4694.2,0.0026854,1.0646
4715.8,0.0027428,1.0262
4737.3,0.0028062,0.98788
4758.8,0.0028756,0.94953
4780.4,0.002951,0.91118
4801.9,0.0030322,0.87284
4823.4,0.0031191,0.83449
4845,0.0032115,0.79614
4866.5,0.0033092,0.75779
4888,0.0034121,0.71944
4909.6,0.0035198,0.68109
4931.1,0.0036322,0.64274
4952.6,0.0037488,0.60439
4974.2,0.0038695,0.56604
4995.7,0.0039939,0.52769
5017.2,0.0041217,0.48934
5038.8,0.0042524,0.45099
5060.3,0.0043858,0.41264
5081.8,0.0045214,0.37429
5103.4,0.0046588,0.33594
5124.9,0.0047977,0.29759
5146.4,0.0049376,0.25924
5168,0.0050782,0.22089
5189.5,0.0052189,0.18254
5211,0.0053593,0.14419
5232.6,0.005499,0.10584
5254.1,0.0056376,0.067495
5275.6,0.0057747,0.029146
5297.2,0.0059097,-0.0092039
5318.7,0.0060422,-0.047553
5340.2,0.0061719,-0.085903
5361.8,0.0062982,-0.12425
5383.3,0.0064208,-0.1626
5404.8,0.0065392,-0.20095
5426.4,0.006653,-0.2393
5447.9,0.0067618,-0.27765
5469.4,0.0068652,-0.316
5491,0.0069628,-0.35435
5512.5,0.0070543,-0.3927
5534,0.0071393,-0.43105
5555.6,0.0072173,-0.4694
5577.1,0.0072882,-0.50775
5598.6,0.0073515,-0.5461
5620.2,0.007407,-0.58445
5641.7,0.0074543,-0.6228
5663.2,0.0074932,-0.66115
5684.8,0.0075235,-0.6995
5706.3,0.0075448,-0.73784
5727.8,0.0075571,-0.77619
5749.4,0.0075599,-0.81454
5770.9,0.0075533,-0.85289
5792.4,0.007537,-0.89124
5814,0.0075108,-0.92959
5835.5,0.0074747,-0.96794
5857,0.0074285,-1.0063
5878.6,0.0073722,-1.0446
5900.1,0.0073057,-1.083
5921.6,0.007229,-1.1213
5943.2,0.007142,-1.1597
5964.7,0.0070447,-1.198
5986.2,0.0069372,-1.2364
6007.8,0.0068195,-1.2747
6029.3,0.0066917,-1.3131
6050.8,0.0065538,-1.3514
6072.4,0.006406,-1.3898
6093.9,0.0062484,-1.4281
6115.4,0.0060811,-1.4665
6137,0.0059043,-1.5048
6158.5,0.0057182,-1.5432
6180,0.0055231,-1.5815
6201.6,0.005319,-1.6199
6223.1,0.0051063,-1.6582
6244.6,0.0048853,-1.6966
6266.2,0.0046561,-1.7349
6287.7,0.0044192,-1.7733
6309.2,0.0041748,-1.8116
6330.8,0.0039232,-1.85
6352.3,0.0036649,-1.8883
6373.8,0.0034,-1.9267
6395.4,0.0031291,-1.965
6416.9,0.0028525,-2.0034
6438.4,0.0025707,-2.0417
6460,0.0022839,-2.0801
6481.5,0.0019926,-2.1184
6503,0.0016974,-2.1568
6524.6,0.0013985,-2.1951
6546.1,0.0010965,-2.2335
6567.6,0.00079176,-2.2718
6589.2,0.00048481,-2.3102
6610.7,0.0001761,-2.3485
6632.2,0.00013389,0.75472
6653.8,0.0004447,0.71637
6675.3,0.00075584,0.67802
6696.8,0.0010668,0.63967
6718.4,0.0013772,0.60132
6739.9,0.0016864,0.56297
6761.4,0.001994,0.52462
6783,0.0022995,0.48627
6804.5,0.0026024,0.44792
6826,0.0029023,0.40957
6847.6,0.0031986,0.37122
6869.1,0.003491,0.33287
6890.6,0.0037788,0.29452
6912.2,0.0040617,0.25617
6933.7,0.0043392,0.21783
6955.2,0.0046109,0.17948
6976.8,0.0048763,0.14113
6998.3,0.005135,0.10278
7019.8,0.0053865,0.064427
7041.4,0.0056306,0.026078
7062.9,0.0058667,-0.012272
7084.4,0.0060945,-0.050621
7106,0.0063136,-0.088971
7127.5,0.0065236,-0.12732
7149,0.0067243,-0.16567
7170.6,0.0069152,-0.20402
7192.1,0.0070961,-0.24237
7213.6,0.0072667,-0.28072
7235.2,0.0074266,-0.31907
7256.7,0.0075757,-0.35742
7278.2,0.0077137,-0.39577
7299.8,0.0078403,-0.43412
7321.3,0.0079553,-0.47247
7342.8,0.0080585,-0.51082
7364.4,0.0081499,-0.54917
7385.9,0.0082291,-0.58751
7407.4,0.0082961,-0.62586
7429,0.0083507,-0.66421
7450.5,0.0083929,-0.70256
7472,0.0084225,-0.74091
7493.6,0.0084396,-0.77926
7515.1,0.008444,-0.81761
7536.6,0.0084358,-0.85596
7558.2,0.008415,-0.89431
7579.7,0.0083815,-0.93266
7601.2,0.0083355,-0.97101
7622.8,0.008277,-1.0094
7644.3,0.008206,-1.0477
7665.8,0.0081227,-1.0861
7687.4,0.0080273,-1.1244
7708.9,0.0079197,-1.1628
7730.4,0.0078003,-1.2011
7752,0.0076691,-1.2395
7773.5,0.0075265,-1.2778
7795,0.0073725,-1.3162
7816.6,0.0072075,-1.3545
7838.1,0.0070316,-1.3929
7859.6,0.0068453,-1.4312
7881.2,0.0066486,-1.4696
7902.7,0.006442,-1.5079
7924.2,0.0062258,-1.5463
7945.8,0.0060003,-1.5846
7967.3,0.0057659,-1.623
7988.8,0.0055228,-1.6613
8010.4,0.0052716,-1.6997
8031.9,0.0050125,-1.738
8053.4,0.004746,-1.7763
8075,0.0044725,-1.8147
8096.5,0.0041925,-1.853
8118,0.0039063,-1.8914
8139.6,0.0036144,-1.9297
8161.1,0.0033172,-1.9681
8182.6,0.0030152,-2.0064
8204.2,0.002709,-2.0448
8225.7,0.0023989,-2.0831
8247.2,0.0020854,-2.1215
8268.8,0.0017691,-2.1598
8290.3,0.0014503,-2.1982
8311.8,0.0011297,-2.2365
8333.3,0.00080771,-2.2749
8354.9,0.00048479,-2.3132
8376.4,0.00016148,-2.3516
8397.9,0.00016173,0.75165
8419.5,0.00048434,0.7133
8441,0.00080585,0.67495
8462.5,0.0011258,0.6366
8484.1,0.0014436,0.59825
8505.6,0.0017588,0.5599
8527.1,0.002071,0.52155
8548.7,0.0023797,0.4832
8570.2,0.0026843,0.44485
8591.7,0.0029845,0.4065
8613.3,0.0032797,0.36816
8634.8,0.0035695,0.32981
8656.3,0.0038534,0.29146
8677.9,0.0041311,0.25311
8699.4,0.0044022,0.21476
8720.9,0.0046661,0.17641
8742.5,0.0049225,0.13806
8764,0.005171,0.099709
8785.5,0.0054112,0.061359
8807.1,0.0056428,0.02301
8828.6,0.0058654,-0.01534
8850.1,0.0060787,-0.053689
8871.7,0.0062824,-0.092039
8893.2,0.0064761,-0.13039
8914.7,0.0066596,-0.16874
8936.3,0.0068326,-0.20709
8957.8,0.0069949,-0.24544
8979.3,0.0071462,-0.28379
9000.9,0.0072862,-0.32214
9022.4,0.0074148,-0.36049
9043.9,0.0075319,-0.39884
9065.5,0.0076371,-0.43718
9087,0.0077305,-0.47553
9108.5,0.0078118,-0.51388
9130.1,0.007881,-0.55223
9151.6,0.0079379,-0.59058
9173.1,0.0079825,-0.62893
9194.7,0.0080148,-0.66728
9216.2,0.0080346,-0.70563
9237.7,0.008042,-0.74398
9259.3,0.008037,-0.78233
9280.8,0.0080197,-0.82068
9302.3,0.00799,-0.85903
9323.9,0.007948,-0.89738
9345.4,0.0078938,-0.93573
9366.9,0.0078275,-0.97408
9388.5,0.0077493,-1.0124
9410,0.0076592,-1.0508
9431.5,0.0075575,-1.0891
9453.1,0.0074443,-1.1275
9474.6,0.0073197,-1.1658
9496.1,0.007184,-1.2042
9517.7,0.0070375,-1.2425
9539.2,0.0068804,-1.2809
9560.7,0.0067129,-1.3192
