0,-0.0018289
2.2676e-05,-0.0025312
4.5351e-05,-0.001403
6.8027e-05,0.003476
9.0703e-05,0.01493
0.00011338,0.036206
0.00013605,0.070394
0.00015873,0.11985
0.00018141,0.18568
0.00020408,0.26746
0.00022676,0.36308
0.00024943,0.46891
0.00027211,0.58016
0.00029478,0.6914
0.00031746,0.79723
0.00034014,0.89285
0.00036281,0.97463
0.00038549,1.0405
0.00040816,1.0899
0.00043084,1.1241
0.00045351,1.1454
0.00047619,1.1568
0.00049887,1.1617
0.00052154,1.1628
0.00054422,1.1621
0.00056689,1.1603
0.00058957,1.1603
0.00061224,1.1603
0.00063492,1.1603
0.0006576,1.1603
0.00068027,1.1603
0.00070295,1.1603
0.00072562,1.1603
0.0007483,1.1603
0.00077098,1.1603
0.00079365,1.1603
0.00081633,1.1603
0.000839,1.1603
0.00086168,1.1603
0.00088435,1.1603
0.00090703,1.1603
0.00092971,1.1603
0.00095238,1.1603
0.00097506,1.1603
0.00099773,1.1603
0.0010204,1.1603
0.0010431,1.1603
0.0010658,1.1603
0.0010884,1.1603
0.0011111,1.1603
0.0011338,1.1603
0.0011565,1.1603
0.0011791,1.1603
0.0012018,1.1603
0.0012245,1.1603
0.0012472,1.1603
0.0012698,1.1603
0.0012925,1.1603
0.0013152,1.1603
0.0013379,1.1603
0.0013605,1.1603
0.0013832,1.1603
0.0014059,1.1603
0.0014286,1.1603
0.0014512,1.1603
0.0014739,1.1603
0.0014966,1.1603
0.0015193,1.1603
0.001542,1.1603
0.0015646,1.1603
0.0015873,1.1603
0.00161,1.1603
0.0016327,1.1603
0.0016553,1.1603
0.001678,1.1603
0.0017007,1.1603
0.0017234,1.1603
0.001746,1.1603
0.0017687,1.1603
0.0017914,1.1603
0.0018141,1.1603
0.0018367,1.1603
0.0018594,1.1603
0.0018821,1.1603
0.0019048,1.1603
0.0019274,1.1603
0.0019501,1.1603
0.0019728,1.1603
0.0019955,1.1603
0.0020181,1.1603
0.0020408,1.1603
0.0020635,1.1603
0.0020862,1.1603
0.0021088,1.1603
0.0021315,1.1603
0.0021542,1.1603
0.0021769,1.1603
0.0021995,1.1603
0.0022222,1.1603
0.0022449,1.1603
0.0022676,1.1603
0.0022902,1.1603
0.0023129,1.1603
0.0023356,1.1603
0.0023583,1.1603
0.002381,1.1603
0.0024036,1.1603
0.0024263,1.1603
0.002449,1.1603
0.0024717,1.1603
0.0024943,1.1603
0.002517,1.1603
0.0025397,1.1603
0.0025624,1.1603
0.002585,1.1603
0.0026077,1.1603
0.0026304,1.1603
0.0026531,1.1603
0.0026757,1.1603
0.0026984,1.1603
0.0027211,1.1603
0.0027438,1.1603
0.0027664,1.1603
0.0027891,1.1603
0.0028118,1.1603
0.0028345,1.1603
0.0028571,1.1603
0.0028798,1.1603
0.0029025,1.1603
0.0029252,1.1603
0.0029478,1.1603
0.0029705,1.1603
0.0029932,1.1603
0.0030159,1.1603
0.0030385,1.1603
0.0030612,1.1603
0.0030839,1.1603
0.0031066,1.1603
0.0031293,1.1603
0.0031519,1.1603
0.0031746,1.1603
0.0031973,1.1603
0.00322,1.1603
0.0032426,1.1603
0.0032653,1.1603
0.003288,1.1603
0.0033107,1.1603
0.0033333,1.1603
0.003356,1.1603
0.0033787,1.1603
0.0034014,1.1603
0.003424,1.1603
0.0034467,1.1603
0.0034694,1.1603
0.0034921,1.1603
0.0035147,1.1603
0.0035374,1.1603
0.0035601,1.1603
0.0035828,1.1603
0.0036054,1.1603
0.0036281,1.1603
0.0036508,1.1603
0.0036735,1.1603
0.0036961,1.1603
0.0037188,1.1603
0.0037415,1.1603
0.0037642,1.1603
0.0037868,1.1603
0.0038095,1.1603
0.0038322,1.1603
0.0038549,1.1603
0.0038776,1.1603
0.0039002,1.1603
0.0039229,1.1603
0.0039456,1.1603
0.0039683,1.1603
0.0039909,1.1603
0.0040136,1.1603
0.0040363,1.1603
0.004059,1.1603
0.0040816,1.1603
0.0041043,1.1603
0.004127,1.1603
0.0041497,1.1603
0.0041723,1.1603
0.004195,1.1603
0.0042177,1.1603
0.0042404,1.1603
0.004263,1.1603
0.0042857,1.1603
0.0043084,1.1603
0.0043311,1.1603
0.0043537,1.1603
0.0043764,1.1603
0.0043991,1.1603
0.0044218,1.1603
