0,0.66212,0
21.533,0.66221,-0.03835
43.066,0.66248,-0.076699
64.6,0.66291,-0.11505
86.133,0.66353,-0.1534
107.67,0.66432,-0.19175
129.2,0.66528,-0.2301
150.73,0.66641,-0.26845
172.27,0.66772,-0.3068
193.8,0.66919,-0.34515
215.33,0.67084,-0.3835
236.87,0.67265,-0.42184
258.4,0.67462,-0.46019
279.93,0.67676,-0.49854
301.46,0.67906,-0.53689
323,0.68152,-0.57524
344.53,0.68414,-0.61359
366.06,0.6869,-0.65194
387.6,0.68982,-0.69029
409.13,0.69289,-0.72864
430.66,0.6961,-0.76699
452.2,0.69945,-0.80534
473.73,0.70294,-0.84369
495.26,0.70656,-0.88204
516.8,0.71031,-0.92039
538.33,0.71419,-0.95874
559.86,0.7182,-0.99709
581.4,0.72232,-1.0354
602.93,0.72656,-1.0738
624.46,0.7309,-1.1121
646,0.73535,-1.1505
667.53,0.73991,-1.1888
689.06,0.74456,-1.2272
710.6,0.7493,-1.2655
732.13,0.75412,-1.3039
753.66,0.75903,-1.3422
775.2,0.76402,-1.3806
796.73,0.76908,-1.4189
818.26,0.7742,-1.4573
839.79,0.77939,-1.4956
861.33,0.78463,-1.534
882.86,0.78992,-1.5723
904.39,0.79526,-1.6107
925.93,0.80063,-1.649
947.46,0.80604,-1.6874
968.99,0.81148,-1.7257
990.53,0.81694,-1.7641
1012.1,0.82242,-1.8024
1033.6,0.82791,-1.8408
1055.1,0.83341,-1.8791
1076.7,0.8389,-1.9175
1098.2,0.84439,-1.9558
1119.7,0.84987,-1.9942
1141.3,0.85533,-2.0325
1162.8,0.86077,-2.0709
1184.3,0.86618,-2.1092
1205.9,0.87155,-2.1476
1227.4,0.87689,-2.1859
1248.9,0.88218,-2.2243
1270.5,0.88741,-2.2626
1292,0.89259,-2.301
1313.5,0.89771,-2.3393
1335.1,0.90276,-2.3777
1356.6,0.90774,-2.416
1378.1,0.91263,-2.4544
1399.7,0.91745,-2.4927
1421.2,0.92217,-2.5311
1442.7,0.9268,-2.5694
1464.3,0.93133,-2.6078
1485.8,0.93575,-2.6461
1507.3,0.94007,-2.6845
1528.9,0.94427,-2.7228
1550.4,0.94835,-2.7612
1571.9,0.95231,-2.7995
1593.5,0.95614,-2.8379
1615,0.95983,-2.8762
1636.5,0.96339,-2.9146
1658.1,0.96681,-2.9529
1679.6,0.97008,-2.9913
1701.1,0.97321,-3.0296
1722.7,0.97618,-3.068
1744.2,0.97899,-3.1063
1765.7,0.98164,3.1385
1787.3,0.98413,3.1002
1808.8,0.98645,3.0618
1830.3,0.9886,3.0235
1851.9,0.99057,2.9851
1873.4,0.99237,2.9468
1894.9,0.99399,2.9084
1916.5,0.99543,2.8701
1938,0.99669,2.8317
1959.5,0.99775,2.7934
1981.1,0.99863,2.755
2002.6,0.99932,2.7167
2024.1,0.99981,2.6783
2045.7,1.0001,2.64
2067.2,1.0002,2.6016
2088.7,1.0001,2.5633
2110.3,0.99984,2.5249
2131.8,0.99935,2.4866
2153.3,0.99865,2.4482
2174.9,0.99776,2.4099
2196.4,0.99667,2.3715
2217.9,0.99537,2.3332
2239.5,0.99387,2.2948
2261,0.99217,2.2565
2282.5,0.99027,2.2181
2304.1,0.98816,2.1798
2325.6,0.98585,2.1414
2347.1,0.98334,2.1031
2368.7,0.98063,2.0647
